NA-42_shelfmark,Heading,Title,Imprint,Format,Date1,Date2,City,Country,Language,Category,Subject,Binding,Lot_no,Shelfmark,Shelf,Shelf_section,In_TCD,Is_measured,Has_photo,height,width,Measurement_inferred
F.2.2 [5:2],[Not held in TCD],"Codex Theodosianus, cum commentariis Jacobi Gothofredi",Lugd. 1665. fol. 3  vol.,fol.,1665,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.2.2 [5:2],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [5:3],[Not held in TCD],"Codex Theodosianus, cum commentariis Jacobi Gothofredi",Lugd. 1665. fol. 3  vol.,fol.,1665,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.2.2 [5:3],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [6],[Not held in TCD],"Codex Fabrianus definitionum rerum forensium, ad ordinem titulorum codicis",Lugd. 1661. fol.,fol.,1661,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.2.2 [6],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [7:1],[Not held in TCD],Antonius Faber de erroribus pragmaticorum,Lugd. 1658. fol. 2  vol.,fol.,1658,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.2.2 [7:1],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [7:2],[Not held in TCD],Antonius Faber de erroribus pragmaticorum,Lugd. 1658. fol. 2  vol.,fol.,1658,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.2.2 [7:2],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [8:1],[Not held in TCD],"Benevenuti Strachae de mercatura, cambiis, decisiones et tractates",Amst. 1669. fol. 2  vol.,fol.,1669,0,Amsterdam,ne|,unknown,unknown,unknown,unknown,none,F.2.2 [8:1],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [8:2],[Not held in TCD],"Benevenuti Strachae de mercatura, cambiis, decisiones et tractates",Amst. 1669. fol. 2  vol.,fol.,1669,0,Amsterdam,ne|,unknown,unknown,unknown,unknown,none,F.2.2 [8:2],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [9:1],[Not held in TCD],Francisci Salgado de Samoza Labyrinthus creditorum,Lugd. 1665. fol. 2  vol.,fol.,1665,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.2.2 [9:1],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [9:2],[Not held in TCD],Francisci Salgado de Samoza Labyrinthus creditorum,Lugd. 1665. fol. 2  vol.,fol.,1665,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.2.2 [9:2],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.2 [10],[Not held in TCD],Alexandri Trentacinquii practicarum resolutionum juris libri tres,Francof. 1663. fol.,fol.,1663,0,Frankfurt am Main,gw|,unknown,unknown,unknown,unknown,none,F.2.2 [10],F2,2,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [1],[Not held in TCD],De republica libri XXVI authore Petro Gregorio Tholosano,Lugd. 1609. fol.,fol.,1609,0,Lyon,fr|,unknown,unknown,unknown,unknown,none,F.2.3 [1],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [2],[Not held in TCD],Politicorum libri X. authore Adamo Contzen,Colon 1624. fol.,fol.,1624,0,Cologne,gw|,unknown,unknown,unknown,unknown,none,F.2.3 [2],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [3],REYHER (Andreas).,"Lexicon Latino-Germanicvm, sive theatrvm Romano-Tevtonicvm.",Lipsiae & Francof. 1686. fol.,fol.,1686,0,Leipzig,gw|,LATIN,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,110,Fag.C.1.9,F2,3,TRUE,TRUE,TRUE,360,80,
F.2.3 [4],CRUSCA (Accademia della).,Vocabolario degli accademici della Crusca.,"Venezia, 1623. 2da impress. ",fol.,1623,0,Venice,it|,ITALIAN,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,85,Fag.F.5.33,F2,3,TRUE,FALSE,TRUE,355,68,
F.2.3 [5],"SPELMAN (sir Henry), kt.","Archæologus : in modum glossarii ad rem antiquam posteriorem [opus integrum, inscript.] Glossarium archaiologicum.",Lond. 1687. fol. ed. 3tia.,fol.,1687,0,London,enk,LATIN,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,78,Fag.E.4.20,F2,3,TRUE,FALSE,TRUE,370,51,
F.2.3 [6:1],"CAVE (William), D. D.","Scriptorum ecclesiasticorum historia literia, a Chr. nato usque ad saec. XIV. pars altera. . . Acc. ad finem cujusvis saec. conciliorum omnium historica notitia ; ad calc. vero operis dissertationes tres. I. de scriptt. ecclesiasticis incertae aetatis ; II. delibris et officiis ecclesiast. Graecorum ; III. de Eusebii Arianismo adversus Jo. Clericum.","Genevae, 1694-9. fol. 2 tom. ",fol.,1694,1699,Geneva,sz|,LATIN,THEOLOGIA,Ecclesiastical History and Antiquities,vellum,617,Fag.Y.3.15,F2,3,TRUE,TRUE,FALSE,370,45,
F.2.3 [6:2],"CAVE (William), D. D.","Scriptorum ecclesiasticorum historia literia, a Chr. nato usque ad saec. XIV. pars altera. . . Acc. ad finem cujusvis saec. conciliorum omnium historica notitia ; ad calc. vero operis dissertationes tres. I. de scriptt. ecclesiasticis incertae aetatis ; II. delibris et officiis ecclesiast. Graecorum ; III. de Eusebii Arianismo adversus Jo. Clericum.","Genevae, 1694-9. fol. 2 tom. ",fol.,1694,1699,Geneva,sz|,LATIN,THEOLOGIA,Ecclesiastical History and Antiquities,vellum,617,Fag.Y.3.16,F2,3,TRUE,TRUE,FALSE,370,34,
F.2.3 [7],FERRARIUS (Philippus).,"Mich. Ant. Baudrand hanc editionem emend., . . . acc. Dominici Magri appendices & correctiones, atque in has M. A. Baudrand notae.","Isenaci, 1677. fol. tom. 2 in 1 vol.",fol.,1677,0,Eisenach,gw|,LATIN,LITERAE HUMANIORES (Pars II.),Greek and Roman classics and translations,calf,2312,Fag.F.4.31,F2,3,TRUE,FALSE,FALSE,381,71,
F.2.3 [8],[Not held in TCD],Dictionaire etymologique de la langue françoise,Par. 1694. fol.,fol.,1694,0,Paris,fr|,unknown,unknown,unknown,unknown,none,F.2.3 [8],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [9:1],[Not held in TCD],Dictionnaire universel par Antoine Furetiere,Haye 1690. fol. 3  vol.,fol.,1690,0,Hague,ne|,unknown,unknown,unknown,unknown,none,F.2.3 [9:1],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [9:2],[Not held in TCD],Dictionnaire universel par Antoine Furetiere,Haye 1690. fol. 3  vol.,fol.,1690,0,Hague,ne|,unknown,unknown,unknown,unknown,none,F.2.3 [9:2],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [9:3],[Not held in TCD],Dictionnaire universel par Antoine Furetiere,Haye 1690. fol. 3  vol.,fol.,1690,0,Hague,ne|,unknown,unknown,unknown,unknown,none,F.2.3 [9:3],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [10:1],[Not held in TCD],Glossarium ad scriptores mediae et infimae latinitatis. auctore Carolo du Fresne domino du Cange,Lutet. 1678. fol. 3  vol.,fol.,1678,0,Paris,fr|,unknown,unknown,unknown,unknown,none,F.2.3 [10:1],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [10:2],[Not held in TCD],Glossarium ad scriptores mediae et infimae latinitatis. auctore Carolo du Fresne domino du Cange,Lutet. 1678. fol. 3  vol.,fol.,1678,0,Paris,fr|,unknown,unknown,unknown,unknown,none,F.2.3 [10:2],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [10:3],[Not held in TCD],Glossarium ad scriptores mediae et infimae latinitatis. auctore Carolo du Fresne domino du Cange,Lutet. 1678. fol. 3  vol.,fol.,1678,0,Paris,fr|,unknown,unknown,unknown,unknown,none,F.2.3 [10:3],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.2.3 [11],[Not held in TCD],Basilii Fabri Thesaurus linguae latinae,Lips. 1692. fol.,fol.,1692,0,Leipzig,gw|,unknown,unknown,unknown,unknown,none,F.2.3 [11],F2,3,FALSE,FALSE,FALSE,376,71,(estimate)
F.1.1 [1],"GELDRIA, hod. GELDERLAND.","Gelders placaet-boeck, inhoudende de placaeten [der ] hertogen graven en staeten des furstendoms Gelre ende graeffschaps Zutphen, het derde deel, 1699-1740, uitgegeven door Henrik Cannegieter.","Arnhem, 1740. fol.",fol.,1701,1740,Arnhem,ne|,DUTCH,HOLLANDIA,"Hist. Topography, and Antiquities of Gelderland",vellum,7344,Fag.P.2.23,F1,1,TRUE,TRUE,TRUE,430,61,
F.1.1 [2],"AMSTELODAMUM, hod. AMSTERDAM","Handvesten, privilegien, octroyen, costumen en willekeuren der stad Amstelredam.",Amst. 1662-70. fol. 2 voll.,fol.,1662,1670,Amsterdam,ne|,DUTCH,HOLLANDIA,Cities in the Province of Holland,vellum,7198,Fag.S.4.20,F1,1,TRUE,TRUE,TRUE,413,128,
F.1.1 [3],"AMSTELODAMUM, hod. AMSTERDAM","Handvesten, privilegien, octroyen, costumen en willekeuren der stad Amstelredam.",Amst. 1662-70. fol. 2 voll.,fol.,1662,1670,Amsterdam,ne|,DUTCH,HOLLANDIA,Cities in the Province of Holland,vellum,7198,Fag.S.4.21,F1,1,TRUE,TRUE,TRUE,413,28,
F.1.1 [4:1],"CAU (Cornelis), rechts-geleerde.","Groot placaetboeck, vande staten generael der Vereenighde Nederlanden: en van Hollandt, West-Vrieslandt, en Zeelandt. De twee eerste deelen by een verzameld door C. Cau, en tot 1682 in het licht gebracht door Simon van Leeuwen, en laastelyk door Jacobus Paulus en Isaac Scheltus tot 1740 gecontinueert ; en tot 1750 door Isaac Scheltus.",s Graven-h. 1658-1770. fol. [ 7 deelen ] .,fol.,1658,1770,Hague,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7436,Fag.P.2.8,F1,1,TRUE,TRUE,TRUE,398,87,
F.1.1 [4:2],"CAU (Cornelis), rechts-geleerde.","Groot placaetboeck, vande staten generael der Vereenighde Nederlanden: en van Hollandt, West-Vrieslandt, en Zeelandt. De twee eerste deelen by een verzameld door C. Cau, en tot 1682 in het licht gebracht door Simon van Leeuwen, en laastelyk door Jacobus Paulus en Isaac Scheltus tot 1740 gecontinueert ; en tot 1750 door Isaac Scheltus.",s Graven-h. 1658-1770. fol. [ 7 deelen ] .,fol.,1658,1770,Hague,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7436,Fag.P.2.9,F1,1,TRUE,TRUE,TRUE,398,106,
F.1.1 [4:3],"CAU (Cornelis), rechts-geleerde.","Groot placaetboeck, vande staten generael der Vereenighde Nederlanden: en van Hollandt, West-Vrieslandt, en Zeelandt. De twee eerste deelen by een verzameld door C. Cau, en tot 1682 in het licht gebracht door Simon van Leeuwen, en laastelyk door Jacobus Paulus en Isaac Scheltus tot 1740 gecontinueert ; en tot 1750 door Isaac Scheltus.",s Graven-h. 1658-1770. fol. [ 7 deelen ] .,fol.,1658,1770,Hague,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7436,Fag.P.2.10,F1,1,TRUE,TRUE,TRUE,402,91,
F.1.1 [4:4],"CAU (Cornelis), rechts-geleerde.","Groot placaetboeck, vande staten generael der Vereenighde Nederlanden: en van Hollandt, West-Vrieslandt, en Zeelandt. De twee eerste deelen by een verzameld door C. Cau, en tot 1682 in het licht gebracht door Simon van Leeuwen, en laastelyk door Jacobus Paulus en Isaac Scheltus tot 1740 gecontinueert ; en tot 1750 door Isaac Scheltus.",s Graven-h. 1658-1770. fol. [ 7 deelen ] .,fol.,1658,1770,Hague,ne|,DUTCH,HOLLANDIA,"Miscellanies; Historical, Political, Juridical, relating to the United Provinces",vellum,7436,Fag.P.2.11,F1,1,TRUE,TRUE,TRUE,402,98,
F.1.1 [5],"CAU (Cornelis), rechts-geleerde.","Groot placaetboeck, vande staten generael der Vereenighde Nederlanden: en van Hollandt, West-Vrieslandt, en Zeelandt. De twee eerste deelen by een verzameld door C. Cau, en tot 1682 in het licht gebracht door Simon van Leeuwen, en laastelyk door Jacobus Paulus en Isaac Scheltus tot 1740 gecontinueert ; en tot 1750 door Isaac Scheltus. [Index to the four first vols ] .",s Graven-h. 1706. fol.,fol.,1706,0,Hague,ne|,ENGLISH,HOLLANDIA,"Tractatus Pacis, Edicta, etc. vulgo Placaat-Boeken",vellum,7606,Fag.P.2.15,F1,1,TRUE,TRUE,TRUE,403,29,
F.1.1 [6],[Not held in TCD],"Verscheyde reglementen, instructies, resoluties etc. MS",s.l. s.a.. fol.,fol.,uuuu,0,Not known,xx|,unknown,unknown,unknown,unknown,none,F.1.1 [6],F1,1,FALSE,FALSE,FALSE,401,103,(estimate)
F.1.1 [7:1],BERNARD (Jacques),"Recueil des traitez et d'autres actes publics, faits entre les puissances de l'Europe, et des autres parties du monde, depuis la naissance de Jésus-Christ jusqu' à présent. [ anon.]","Amst. et La Haye, 1700. fol. 4 tom.",fol.,1700,0,Amsterdam,ne|,FRENCH,JUS CIVILE,Treaties,vellum,8987,Fag.P.3.34,F1,1,TRUE,TRUE,TRUE,395,67,
F.1.1 [7:2],BERNARD (Jacques),"Recueil des traitez et d'autres actes publics, faits entre les puissances de l'Europe, et des autres parties du monde, depuis la naissance de Jésus-Christ jusqu' à présent. [ anon.]","Amst. et La Haye, 1700. fol. 4 tom.",fol.,1700,0,Amsterdam,ne|,FRENCH,JUS CIVILE,Treaties,vellum,8987,Fag.P.3.35,F1,1,TRUE,TRUE,TRUE,397,60,
F.1.1 [7:3],BERNARD (Jacques),"Recueil des traitez et d'autres actes publics, faits entre les puissances de l'Europe, et des autres parties du monde, depuis la naissance de Jésus-Christ jusqu' à présent. [ anon.]","Amst. et La Haye, 1700. fol. 4 tom.",fol.,1700,0,Amsterdam,ne|,FRENCH,JUS CIVILE,Treaties,vellum,8987,Fag.P.3.36,F1,1,TRUE,TRUE,TRUE,400,69,
F.1.1 [7:4],BERNARD (Jacques),"Recueil des traitez et d'autres actes publics, faits entre les puissances de l'Europe, et des autres parties du monde, depuis la naissance de Jésus-Christ jusqu' à présent. [ anon.]","Amst. et La Haye, 1700. fol. 4 tom.",fol.,1700,0,Amsterdam,ne|,FRENCH,JUS CIVILE,Treaties,vellum,8987,Fag.P.3.37,F1,1,TRUE,TRUE,TRUE,396,64,
F.1.2 [1],BERNARD (Jacques),"Recueil des traitez et d'autres actes publics, faits entre les puissances de l'Europe, et des autres parties du monde, depuis la naissance de Jésus-Christ jusqu' à présent. [ anon.]","Amst. et La Haye, 1700. fol. 4 tom.",fol.,1700,0,Amsterdam,ne|,FRENCH,HISTORIA,Treaties,vellum,4675,Fag.P.3.38,F1,2,TRUE,TRUE,TRUE,380,30,
F.1.2 [2],"MARSELAEN (Fredericus de), eques.",Legatus. libri duo.,Antverpiae. 1666. fol. ed. 2da.,fol.,1666,0,Antwerp,be|,LATIN,GERMANIAE INFERIORIS ,Austrian Netherlands,vellum,7033,Fag.P.2.1,F1,2,TRUE,TRUE,TRUE,380,40,
F.1.2 [3],[Not held in TCD],"Francisci Suarez Tractatus de legibus, ac Deo Legislatore",Lond. 1679. fol.,fol.,1679,0,London,enk,unknown,unknown,unknown,unknown,none,F.1.2 [3],F1,2,FALSE,FALSE,FALSE,401,72,(estimate)
F.1.2 [4],[Not held in TCD],"Jodoci Damhouderi Opera omnia, praxis rerum civilium et criminalium",Antv. 1646. fol.,fol.,1646,0,Antwerp,be|,unknown,unknown,unknown,unknown,none,F.1.2 [4],F1,2,FALSE,FALSE,FALSE,401,72,(estimate)
F.1.2 [5],JUS.,"Corpus juris canonici, emendatum et notis illustratum; Gregorii XIII. pont. max. jussu editum: appendice Pauli Lanceloti adauctum. a Petro & Francisco Pithoeo restitutum, & notis illustratum.",Paris. 1695. fol. 2 tom. in 1.,fol.,1695,0,Paris,fr|,LATIN,THEOLOGIA,Ecclesiastical History and Antiquities,vellum,686,Fag.O.1.15,F1,2,TRUE,TRUE,TRUE,407,76,
F.1.2 [6],[Not held in TCD],Didaci Covaruvias Opera omnia,Antv. 1638. fol.,fol.,1638,0,Antwerp,be|,unknown,unknown,unknown,unknown,none,F.1.2 [6],F1,2,FALSE,FALSE,FALSE,401,72,(estimate)
F.1.2 [7:1],[Not held in TCD],Syntagma communium opinionum,Lugd. Bat. 1608. fol. 3  vol.,fol.,1608,0,Leiden,ne|,unknown,unknown,unknown,unknown,none,F.1.2 [7:1],F1,2,FALSE,FALSE,FALSE,401,72,(estimate)
F.1.2 [7:2],[Not held in TCD],Syntagma communium opinionum,Lugd. Bat. 1608. fol. 3  vol.,fol.,1608,0,Leiden,ne|,unknown,unknown,unknown,unknown,none,F.1.2 [7:2],F1,2,FALSE,FALSE,FALSE,401,72,(estimate)
F.1.2 [7:3],[Not held in TCD],Syntagma communium opinionum,Lugd. Bat. 1608. fol. 3  vol.,fol.,1608,0,Leiden,ne|,unknown,unknown,unknown,unknown,none,F.1.2 [7:3],F1,2,FALSE,FALSE,FALSE,401,72,(estimate)
F.1.2 [8:1],"STEPHANUS (Henricus), 2dus, Gallicè Henri ESTIENNE.",Thesaurus Graecae linguae.,[s.l.v.a.] [fol.] 4 tom. [cum append. ad tom. 1].,fol.,uuuu,0,Not known,xx|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,66,Fag.F.3.12,F1,2,TRUE,FALSE,TRUE,396,84,
F.1.2 [8:2],"STEPHANUS (Henricus), 2dus, Gallicè Henri ESTIENNE.",Thesaurus Graecae linguae.,[s.l.v.a.] [fol.] 4 tom. [cum append. ad tom. 1].,fol.,uuuu,0,Not known,xx|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,66,Fag.F.3.13,F1,2,TRUE,FALSE,TRUE,396,72,
F.1.2 [8:3],"STEPHANUS (Henricus), 2dus, Gallicè Henri ESTIENNE.",Thesaurus Graecae linguae.,[s.l.v.a.] [fol.] 4 tom. [cum append. ad tom. 1].,fol.,uuuu,0,Not known,xx|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,66,Fag.F.3.14,F1,2,TRUE,FALSE,TRUE,397,73,
F.1.2 [8:4],"STEPHANUS (Henricus), 2dus, Gallicè Henri ESTIENNE.",Thesaurus Graecae linguae.,[s.l.v.a.] [fol.] 4 tom. [cum append. ad tom. 1].,fol.,uuuu,0,Not known,xx|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,66,Fag.F.3.15,F1,2,TRUE,FALSE,TRUE,394,80,
F.1.2 [8:5],"STEPHANUS (Henricus), 2dus, Gallicè Henri ESTIENNE.",Appendix libellorum ad Thesaurum Graecae linguae pertinentium.,[s.l.v.a.] fol.,fol.,uuuu,0,Not known,xx|,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,66,Fag.F.3.16,F1,2,TRUE,FALSE,TRUE,392,76,
F.1.2 [9:1],[Not held in TCD],Latinae linguae thesaurus bipartitus,Basil 1613. fol. 2  vol.,fol.,1613,0,Basel,sz|,unknown,unknown,unknown,unknown,none,F.1.2 [9:1],F1,2,FALSE,FALSE,FALSE,401,72,(estimate)
F.1.2 [9:2],[Not held in TCD],Latinae linguae thesaurus bipartitus,Basil 1613. fol. 2  vol.,fol.,1613,0,Basel,sz|,unknown,unknown,unknown,unknown,none,F.1.2 [9:2],F1,2,FALSE,FALSE,FALSE,401,72,(estimate)
F.1.3 [1:1],HOFMANNUS (Johannes Jacobus).,"Lexicon universale, historiam sacram et profanam omnis aevi omniumque gentium explanans.",Lugd. Batav. 1698. fol. 4 tom.,fol.,1698,0,Leiden,ne|,LATIN,HISTORIA ANTIQUA,Dictionaries of General History and Biography,vellum,4878,Fag.C.1.23,F1,3,TRUE,TRUE,TRUE,397,74,
F.1.3 [1:2],HOFMANNUS (Johannes Jacobus).,"Lexicon universale, historiam sacram et profanam omnis aevi omniumque gentium explanans.",Lugd. Batav. 1698. fol. 4 tom.,fol.,1698,0,Leiden,ne|,LATIN,HISTORIA ANTIQUA,Dictionaries of General History and Biography,vellum,4878,Fag.C.1.24,F1,3,TRUE,TRUE,TRUE,394,66,
F.1.3 [1:3],HOFMANNUS (Johannes Jacobus).,"Lexicon universale, historiam sacram et profanam omnis aevi omniumque gentium explanans.",Lugd. Batav. 1698. fol. 4 tom.,fol.,1698,0,Leiden,ne|,LATIN,HISTORIA ANTIQUA,Dictionaries of General History and Biography,vellum,4878,Fag.C.1.25,F1,3,TRUE,TRUE,TRUE,398,65,
F.1.3 [1:4],HOFMANNUS (Johannes Jacobus).,"Lexicon universale, historiam sacram et profanam omnis aevi omniumque gentium explanans.",Lugd. Batav. 1698. fol. 4 tom.,fol.,1698,0,Leiden,ne|,LATIN,HISTORIA ANTIQUA,Dictionaries of General History and Biography,vellum,4878,Fag.C.1.26,F1,3,TRUE,TRUE,TRUE,396,67,
F.1.3 [2:1],MIEGE (Guy).,"The great French dictionary: [with] the grounds of both languages, in two grammatical discourses ; the one English, and the other French.","Lond. 1688, 7. fol. 2 vols.",fol.,1687,1688,London,enk,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,102,Fag.C.1.27,F1,3,TRUE,TRUE,TRUE,398,44,
F.1.3 [2:2],MIEGE (Guy).,"The great French dictionary: [with] the grounds of both languages, in two grammatical discourses ; the one English, and the other French.","Lond. 1688, 7. fol. 2 vols.",fol.,1687,1688,London,enk,MUL,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,102,Fag.C.1.28,F1,3,TRUE,TRUE,TRUE,398,49,
F.1.3 [3:1],"MARTINIUS (Matthias), Freienhagensis.","Lexicon philologicum, praecipuè etymologicum, in quo Latinae et a Latinis auctoribus usurpatae tum purae tum barbarae voces ex originibus declarantur.  editio tertia. Acc. ejd. Martinii Cadmus Graeco-Phoenix. Praeterea additur glossarium Isidori emendatum cura J.G. Graevii. Auctarium et collectanea subjecit Theod. Janssonius ab Almeloveen.","Trajecti ad Rhen. 1697, 8. fol. 2 tom.",fol.,1697,1698,Utrecht,ne|,LATIN,PHILOLOGIA,"Philologi, Critici, ac Polygraphi",vellum,2753,Fag.F.3.6,F1,3,TRUE,FALSE,TRUE,410,63,
F.1.3 [3:2],"MARTINIUS (Matthias), Freienhagensis.","Lexicon philologicum, praecipuè etymologicum, in quo Latinae et a Latinis auctoribus usurpatae tum purae tum barbarae voces ex originibus declarantur.  editio tertia. Acc. ejd. Martinii Cadmus Graeco-Phoenix. Praeterea additur glossarium Isidori emendatum cura J.G. Graevii. Auctarium et collectanea subjecit Theod. Janssonius ab Almeloveen.","Trajecti ad Rhen. 1697, 8. fol. 2 tom.",fol.,1697,1698,Utrecht,ne|,LATIN,PHILOLOGIA,"Philologi, Critici, ac Polygraphi",vellum,2753,Fag.F.3.7,F1,3,TRUE,FALSE,TRUE,410,65,
F.1.3 [4:1],BAUDRAND (Michael Antonius),Dictionaire geographique et historique. ,"Paris, 1705. fol. 2 tom.	",fol.,1705,0,Paris,fr|,FRENCH,COSMOGRAPHIA,Geographical Dictionaries,calf,9063,Fag.C.1.41,F1,3,TRUE,TRUE,TRUE,410,42,
F.1.3 [4:2],BAUDRAND (Michael Antonius),Dictionaire geographique et historique. ,"Paris, 1705. fol. 2 tom.	",fol.,1705,0,Paris,fr|,FRENCH,COSMOGRAPHIA,Geographical Dictionaries,calf,9063,Fag.C.1.42,F1,3,TRUE,TRUE,TRUE,415,45,
F.1.3 [5:1],[Not held in TCD],Suidae lexicon gr. lat.,Cantab. 1705. fol. 6  vol.,fol.,1705,0,Cambridge,enk,unknown,unknown,unknown,unknown,none,F.1.3 [5:1],F1,3,FALSE,FALSE,FALSE,401,37,(estimate)
F.1.3 [5:2],[Not held in TCD],Suidae lexicon gr. lat.,Cantab. 1705. fol. 6  vol.,fol.,1705,0,Cambridge,enk,unknown,unknown,unknown,unknown,none,F.1.3 [5:2],F1,3,FALSE,FALSE,FALSE,401,37,(estimate)
F.1.3 [5:3],[Not held in TCD],Suidae lexicon gr. lat.,Cantab. 1705. fol. 6  vol.,fol.,1705,0,Cambridge,enk,unknown,unknown,unknown,unknown,none,F.1.3 [5:3],F1,3,FALSE,FALSE,FALSE,401,37,(estimate)
F.1.3 [5:4],[Not held in TCD],Suidae lexicon gr. lat.,Cantab. 1705. fol. 6  vol.,fol.,1705,0,Cambridge,enk,unknown,unknown,unknown,unknown,none,F.1.3 [5:4],F1,3,FALSE,FALSE,FALSE,401,37,(estimate)
F.1.3 [5:5],[Not held in TCD],Suidae lexicon gr. lat.,Cantab. 1705. fol. 6  vol.,fol.,1705,0,Cambridge,enk,unknown,unknown,unknown,unknown,none,F.1.3 [5:5],F1,3,FALSE,FALSE,FALSE,401,37,(estimate)
F.1.3 [5:6],[Not held in TCD],Suidae lexicon gr. lat.,Cantab. 1705. fol. 6  vol.,fol.,1705,0,Cambridge,enk,unknown,unknown,unknown,unknown,none,F.1.3 [5:6],F1,3,FALSE,FALSE,FALSE,401,37,(estimate)
F.1.3 [6:1],[Not held in TCD],Nouveau dictionnaire françois par Pierre Richelet,Amst. 1709. fol. 2  vol.,fol.,1709,0,Amsterdam,ne|,unknown,unknown,unknown,unknown,none,F.1.3 [6:1],F1,3,FALSE,FALSE,FALSE,401,37,(estimate)
F.1.3 [6:2],[Not held in TCD],Nouveau dictionnaire françois par Pierre Richelet,Amst. 1709. fol. 2  vol.,fol.,1709,0,Amsterdam,ne|,unknown,unknown,unknown,unknown,none,F.1.3 [6:2],F1,3,FALSE,FALSE,FALSE,401,37,(estimate)
F.1.3 [7:1],CALEPINUS (Ambrosius).,"[Octolingue] . Adiectum est supplementum ex glossis Isidori, adornatum ab Io. Ludovico de la Cerda.",Lugd. 1647. fol. 2 tom. ed. novissima,fol.,1647,0,Lyon,fr|,LATIN,LITERAE HUMANIORES (Pars I.),Grammars and Dictionaries of various Languages,vellum,129,Fag.C.1.29,F1,3,TRUE,TRUE,TRUE,402,66,
